filename,width,height,class,xmin,ymin,xmax,ymax
HS_H08_20190105_0710_34.1202_115.73285.npy,840,840,severe turbulence,518,365,729,474
HS_H08_20190105_0710_34.1202_115.73285.npy,840,840,turbulence,319,535,443,670
HS_H08_20190105_0710_34.1202_115.73285.npy,840,840,turbulence,423,397,523,560
HS_H08_20190105_0720_34.1202_115.73285.npy,840,840,severe turbulence,527,352,757,466
HS_H08_20190105_0720_34.1202_115.73285.npy,840,840,turbulence,423,460,524,590
HS_H08_20190105_0720_34.1202_115.73285.npy,840,840,turbulence,339,569,426,651
HS_H08_20190105_0730_34.1202_115.73285.npy,840,840,severe turbulence,494,336,787,487
HS_H08_20190105_0730_34.1202_115.73285.npy,840,840,turbulence,367,505,524,641
HS_H08_20190105_0740_34.1202_115.73285.npy,840,840,turbulence,390,496,531,636
HS_H08_20190105_0740_34.1202_115.73285.npy,840,840,severe turbulence,645,326,810,445
HS_H08_20190105_0740_34.1202_115.73285.npy,840,840,severe turbulence,497,374,644,497
HS_H08_20190111_0010_32.08898199_122.8802048.npy,840,840,severe turbulence,419,480,504,547
HS_H08_20190111_0010_32.08898199_122.8802048.npy,840,840,severe turbulence,507,416,687,509
HS_H08_20190111_0010_32.08898199_122.8802048.npy,840,840,turbulence,316,275,401,338
HS_H08_20190111_0020_32.08898199_122.8802048.npy,840,840,severe turbulence,525,421,716,506
HS_H08_20190111_0020_32.08898199_122.8802048.npy,840,840,turbulence,336,267,435,327
HS_H08_20190111_0020_32.08898199_122.8802048.npy,840,840,severe turbulence,437,467,524,545
HS_H08_20190111_0030_32.08898199_122.8802048.npy,840,840,turbulence,353,262,444,322
HS_H08_20190111_0030_32.08898199_122.8802048.npy,840,840,severe turbulence,543,418,718,501
HS_H08_20190111_0030_32.08898199_122.8802048.npy,840,840,severe turbulence,448,450,540,542
HS_H08_20190111_0110_32.08898199_122.8802048.npy,840,840,severe turbulence,697,389,838,440
HS_H08_20190111_0110_32.08898199_122.8802048.npy,840,840,severe turbulence,566,419,701,501
HS_H08_20190111_0110_32.08898199_122.8802048.npy,840,840,turbulence,409,241,516,319
HS_H08_20190114_1200_43.907_87.475.npy,840,840,turbulence,395,335,522,492
HS_H08_20190114_1200_43.907_87.475.npy,840,840,turbulence,564,332,639,466
HS_H08_20190114_1200_43.907_87.475.npy,840,840,turbulence,664,329,803,453
HS_H08_20190114_1240_43.907_87.475.npy,840,840,turbulence,407,330,558,491
HS_H08_20190114_1240_43.907_87.475.npy,840,840,turbulence,600,326,659,454
HS_H08_20190114_1240_43.907_87.475.npy,840,840,turbulence,675,327,797,453
HS_H08_20190121_0020_26.74867839_113.516693.npy,840,840,turbulence,312,363,496,484
HS_H08_20190121_0030_26.74867839_113.516693.npy,840,840,turbulence,331,377,507,479
HS_H08_20190121_0050_26.74867839_113.516693.npy,840,840,turbulence,339,370,515,474
HS_H08_20190121_0110_26.74867839_113.516693.npy,840,840,turbulence,362,367,526,483
HS_H08_20190127_0810_39.7835631_116.0165591.npy,840,840,turbulence,328,426,526,506
HS_H08_20190127_0810_39.7835631_116.0165591.npy,840,840,turbulence,59,289,320,390
HS_H08_20190127_0830_39.7835631_116.0165591.npy,840,840,turbulence,54,291,319,379
HS_H08_20190127_0830_39.7835631_116.0165591.npy,840,840,turbulence,384,428,600,505
HS_H08_20190127_0840_39.7835631_116.0165591.npy,840,840,turbulence,74,291,331,398
HS_H08_20190127_0840_39.7835631_116.0165591.npy,840,840,turbulence,418,428,629,509
HS_H08_20190130_0000_32.328_106.71.npy,840,840,severe turbulence,567,220,664,281
HS_H08_20190130_0000_32.328_106.71.npy,840,840,severe turbulence,503,2,685,107
HS_H08_20190130_0000_32.328_106.71.npy,840,840,severe turbulence,1,168,323,301
HS_H08_20190130_0000_32.328_106.71.npy,840,840,severe turbulence,1,372,229,556
HS_H08_20190130_0000_32.328_106.71.npy,840,840,severe turbulence,283,459,389,539
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,190,647,290,707
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,584,392,668,457
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,556,299,664,363
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,268,358,377,438
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,704,234,839,327
HS_H08_20190130_0000_32.328_106.71.npy,840,840,severe turbulence,78,295,211,362
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,291,567,425,640
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,439,508,548,573
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,416,286,549,388
HS_H08_20190130_0000_32.328_106.71.npy,840,840,turbulence,400,424,496,476
HS_H08_20190130_0010_32.328_106.71.npy,840,840,severe turbulence,33,180,312,277
HS_H08_20190130_0010_32.328_106.71.npy,840,840,severe turbulence,256,445,415,538
HS_H08_20190130_0010_32.328_106.71.npy,840,840,severe turbulence,11,376,260,524
HS_H08_20190130_0010_32.328_106.71.npy,840,840,severe turbulence,546,208,687,291
HS_H08_20190130_0010_32.328_106.71.npy,840,840,severe turbulence,484,1,698,126
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,224,635,319,691
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,586,384,677,447
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,591,313,678,363
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,462,511,537,573
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,39,274,249,370
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,273,356,391,434
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,698,222,839,324
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,435,278,571,359
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,364,549,456,609
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,282,575,353,631
HS_H08_20190130_0010_32.328_106.71.npy,840,840,turbulence,349,612,413,653
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,1,265,108,377
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,337,330,434,396
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,638,229,744,273
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,618,326,690,382
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,32,477,140,553
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,58,566,184,648
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,67,671,207,737
HS_H08_20190130_0010_33.757_109.577.npy,840,840,turbulence,339,489,448,573
HS_H08_20190130_0010_33.757_109.577.npy,840,840,severe turbulence,271,109,464,239
HS_H08_20190130_0010_33.757_109.577.npy,840,840,turbulence,386,33,584,158
HS_H08_20190130_0010_33.757_109.577.npy,840,840,turbulence,1,747,71,815
HS_H08_20190130_0010_33.757_109.577.npy,840,840,turbulence,219,636,290,688
HS_H08_20190130_0020_33.757_109.577.npy,840,840,severe turbulence,1,262,106,377
HS_H08_20190130_0020_33.757_109.577.npy,840,840,severe turbulence,314,326,461,420
HS_H08_20190130_0020_33.757_109.577.npy,840,840,severe turbulence,658,220,765,270
HS_H08_20190130_0020_33.757_109.577.npy,840,840,severe turbulence,46,465,169,545
HS_H08_20190130_0020_33.757_109.577.npy,840,840,severe turbulence,149,655,230,723
HS_H08_20190130_0020_33.757_109.577.npy,840,840,severe turbulence,318,106,476,196
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,676,492,805,545
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,601,318,826,369
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,360,625,458,721
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,4,735,104,794
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,238,628,315,678
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,354,503,445,569
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,192,514,280,579
HS_H08_20190130_0020_33.757_109.577.npy,840,840,turbulence,66,549,178,646
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,610,209,695,267
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,618,387,681,433
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,264,148,358,230
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,12,169,274,367
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,15,394,249,505
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,404,532,477,589
HS_H08_20190130_0030_32.328_106.71.npy,840,840,severe turbulence,492,505,564,554
HS_H08_20190130_0030_32.328_106.71.npy,840,840,turbulence,272,576,379,670
HS_H08_20190130_0030_32.328_106.71.npy,840,840,turbulence,287,261,481,420
HS_H08_20190130_0030_32.328_106.71.npy,840,840,turbulence,689,195,774,254
HS_H08_20190130_0030_32.328_106.71.npy,840,840,turbulence,281,450,386,520
HS_H08_20190130_0030_32.328_106.71.npy,840,840,turbulence,618,510,697,585
HS_H08_20190130_0030_32.328_106.71.npy,840,840,turbulence,373,595,421,643
HS_H08_20190130_0030_33.757_109.577.npy,840,840,severe turbulence,343,71,591,211
HS_H08_20190130_0030_33.757_109.577.npy,840,840,severe turbulence,364,320,462,389
HS_H08_20190130_0030_33.757_109.577.npy,840,840,severe turbulence,1,255,122,371
HS_H08_20190130_0030_33.757_109.577.npy,840,840,severe turbulence,58,453,175,536
HS_H08_20190130_0030_33.757_109.577.npy,840,840,severe turbulence,159,650,245,714
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,679,489,798,542
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,681,217,811,260
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,665,305,832,359
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,6,575,93,648
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,455,312,537,376
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,364,496,463,560
HS_H08_20190130_0030_33.757_109.577.npy,840,840,severe turbulence,248,611,326,681
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,92,526,267,637
HS_H08_20190130_0030_33.757_109.577.npy,840,840,turbulence,49,670,158,779
HS_H08_20190130_0040_32.328_106.71.npy,840,840,severe turbulence,629,384,689,438
HS_H08_20190130_0040_32.328_106.71.npy,840,840,severe turbulence,618,201,709,264
HS_H08_20190130_0040_32.328_106.71.npy,840,840,severe turbulence,1,150,318,367
HS_H08_20190130_0040_32.328_106.71.npy,840,840,severe turbulence,1,380,274,534
HS_H08_20190130_0040_32.328_106.71.npy,840,840,turbulence,720,184,837,246
HS_H08_20190130_0040_32.328_106.71.npy,840,840,turbulence,303,255,465,409
HS_H08_20190130_0040_32.328_106.71.npy,840,840,turbulence,420,508,552,581
HS_H08_20190130_0040_32.328_106.71.npy,840,840,turbulence,259,578,396,671
HS_H08_20190130_0040_32.328_106.71.npy,840,840,turbulence,284,444,414,524
HS_H08_20190130_0040_33.757_109.577.npy,840,840,severe turbulence,369,79,535,182
HS_H08_20190130_0040_33.757_109.577.npy,840,840,severe turbulence,360,316,485,396
HS_H08_20190130_0040_33.757_109.577.npy,840,840,severe turbulence,698,204,807,259
HS_H08_20190130_0040_33.757_109.577.npy,840,840,severe turbulence,1,252,118,413
HS_H08_20190130_0040_33.757_109.577.npy,840,840,severe turbulence,173,653,245,709
HS_H08_20190130_0040_33.757_109.577.npy,840,840,severe turbulence,64,372,232,537
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,4,587,93,653
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,727,480,823,537
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,616,310,828,355
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,791,49,840,101
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,379,492,455,567
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,252,612,329,672
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,403,638,463,697
HS_H08_20190130_0040_33.757_109.577.npy,840,840,turbulence,1,457,79,541
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,319,231,522,376
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,764,182,840,232
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,662,356,840,420
HS_H08_20190130_0100_32.328_106.71.npy,840,840,severe turbulence,4,134,352,339
HS_H08_20190130_0100_32.328_106.71.npy,840,840,severe turbulence,1,351,317,524
HS_H08_20190130_0100_32.328_106.71.npy,840,840,severe turbulence,657,195,744,244
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,430,498,585,576
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,348,594,444,677
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,115,515,241,594
HS_H08_20190130_0100_32.328_106.71.npy,840,840,turbulence,258,454,390,526
HS_H08_20190130_0430_33.357_104.272.npy,840,840,severe turbulence,334,282,466,362
HS_H08_20190130_0430_33.357_104.272.npy,840,840,severe turbulence,723,292,837,362
HS_H08_20190130_0430_33.357_104.272.npy,840,840,severe turbulence,629,106,767,178
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,514,660,621,774
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,698,432,788,503
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,773,498,839,627
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,95,716,166,777
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,545,467,661,562
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,417,537,519,629
HS_H08_20190130_0430_33.357_104.272.npy,840,840,turbulence,214,618,426,735
HS_H08_20190130_0520_30.607_104.492.npy,840,840,severe turbulence,388,13,505,118
HS_H08_20190130_0520_30.607_104.492.npy,840,840,severe turbulence,658,127,840,258
HS_H08_20190130_0520_30.607_104.492.npy,840,840,severe turbulence,342,242,460,310
HS_H08_20190130_0520_30.607_104.492.npy,840,840,severe turbulence,600,384,667,463
HS_H08_20190130_0520_30.607_104.492.npy,840,840,severe turbulence,265,421,362,476
HS_H08_20190130_0520_30.607_104.492.npy,840,840,severe turbulence,382,358,457,429
HS_H08_20190130_0520_30.607_104.492.npy,840,840,turbulence,718,349,784,410
HS_H08_20190130_0530_30.607_104.492.npy,840,840,severe turbulence,609,369,691,452
HS_H08_20190130_0530_30.607_104.492.npy,840,840,severe turbulence,274,401,386,463
HS_H08_20190130_0530_30.607_104.492.npy,840,840,severe turbulence,355,250,460,300
HS_H08_20190130_0530_30.607_104.492.npy,840,840,severe turbulence,379,13,531,110
HS_H08_20190130_0530_30.607_104.492.npy,840,840,severe turbulence,666,114,840,256
HS_H08_20190130_0530_30.607_104.492.npy,840,840,turbulence,705,338,798,403
HS_H08_20190130_0540_30.607_104.492.npy,840,840,severe turbulence,425,4,548,85
HS_H08_20190130_0540_30.607_104.492.npy,840,840,severe turbulence,647,105,840,250
HS_H08_20190130_0540_30.607_104.492.npy,840,840,severe turbulence,620,374,693,439
HS_H08_20190130_0540_30.607_104.492.npy,840,840,severe turbulence,358,241,464,287
HS_H08_20190130_0540_30.607_104.492.npy,840,840,severe turbulence,290,372,445,456
HS_H08_20190130_0540_30.607_104.492.npy,840,840,turbulence,704,318,826,394
HS_H08_20190130_0540_30.607_104.492.npy,840,840,turbulence,593,267,670,315
HS_H08_20190130_0600_30.607_104.492.npy,840,840,severe turbulence,661,106,840,248
HS_H08_20190130_0600_30.607_104.492.npy,840,840,severe turbulence,737,325,825,376
HS_H08_20190130_0600_30.607_104.492.npy,840,840,severe turbulence,633,348,722,429
HS_H08_20190130_0600_30.607_104.492.npy,840,840,severe turbulence,324,347,430,439
HS_H08_20190130_0600_30.607_104.492.npy,840,840,turbulence,339,231,461,293
HS_H08_20190130_0600_30.607_104.492.npy,840,840,turbulence,426,729,523,814
HS_H08_20190130_0600_30.607_104.492.npy,840,840,turbulence,658,52,751,110
HS_H08_20190130_0600_30.607_104.492.npy,840,840,turbulence,557,130,664,185
HS_H08_20190130_0600_30.607_104.492.npy,840,840,turbulence,560,213,642,275
HS_H08_20190130_0610_30.607_104.492.npy,840,840,turbulence,356,220,464,275
HS_H08_20190130_0610_30.607_104.492.npy,840,840,turbulence,437,720,538,798
HS_H08_20190130_0610_30.607_104.492.npy,840,840,severe turbulence,334,358,439,428
HS_H08_20190130_0610_30.607_104.492.npy,840,840,severe turbulence,738,310,835,378
HS_H08_20190130_0610_30.607_104.492.npy,840,840,severe turbulence,625,339,709,446
HS_H08_20190130_0610_30.607_104.492.npy,840,840,severe turbulence,642,125,840,281
HS_H08_20190130_0610_30.607_104.492.npy,840,840,turbulence,540,91,640,179
HS_H08_20190130_0610_30.607_104.492.npy,840,840,turbulence,655,62,738,106
HS_H08_20190130_0620_30.607_104.492.npy,840,840,severe turbulence,631,113,840,280
HS_H08_20190130_0620_30.607_104.492.npy,840,840,severe turbulence,750,307,840,371
HS_H08_20190130_0620_30.607_104.492.npy,840,840,severe turbulence,653,332,735,439
HS_H08_20190130_0620_30.607_104.492.npy,840,840,severe turbulence,339,330,451,415
HS_H08_20190130_0620_30.607_104.492.npy,840,840,turbulence,349,205,476,266
HS_H08_20190130_0620_30.607_104.492.npy,840,840,turbulence,453,727,550,788
HS_H08_20190130_0620_30.607_104.492.npy,840,840,turbulence,257,390,361,486
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,22,507,118,568
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,449,338,601,410
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,214,393,328,486
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,125,288,297,363
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,180,143,352,210
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,650,227,805,316
HS_H08_20190130_0740_33.665_114.655.npy,840,840,turbulence,522,203,622,259
HS_H08_20190130_0740_33.665_114.655.npy,840,840,turbulence,793,293,840,328
HS_H08_20190130_0740_33.665_114.655.npy,840,840,turbulence,51,398,155,452
HS_H08_20190130_0740_33.665_114.655.npy,840,840,turbulence,593,241,683,306
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,322,344,447,449
HS_H08_20190130_0740_33.665_114.655.npy,840,840,severe turbulence,137,431,217,496
HS_H08_20190130_0740_33.665_114.655.npy,840,840,turbulence,1,247,114,387
HS_H08_20190130_0740_33.665_114.655.npy,840,840,turbulence,659,83,825,141
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,196,133,378,194
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,649,226,819,306
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,462,333,604,403
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,235,382,337,495
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,11,493,118,571
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,106,271,315,351
HS_H08_20190130_0750_33.665_114.655.npy,840,840,turbulence,66,380,182,446
HS_H08_20190130_0750_33.665_114.655.npy,840,840,turbulence,538,190,658,239
HS_H08_20190130_0750_33.665_114.655.npy,840,840,turbulence,811,291,840,332
HS_H08_20190130_0750_33.665_114.655.npy,840,840,turbulence,670,72,840,136
HS_H08_20190130_0750_33.665_114.655.npy,840,840,turbulence,539,245,703,308
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,327,336,461,433
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,148,426,252,522
HS_H08_20190130_0750_33.665_114.655.npy,840,840,severe turbulence,5,244,98,302
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,180,115,421,195
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,720,236,837,300
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,463,331,613,401
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,171,402,331,513
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,8,490,128,560
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,140,263,355,333
HS_H08_20190130_0800_33.665_114.655.npy,840,840,turbulence,106,379,210,429
HS_H08_20190130_0800_33.665_114.655.npy,840,840,turbulence,475,208,607,287
HS_H08_20190130_0800_33.665_114.655.npy,840,840,turbulence,687,73,840,131
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,616,236,729,311
HS_H08_20190130_0800_33.665_114.655.npy,840,840,turbulence,599,177,694,228
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,278,323,478,424
HS_H08_20190130_0800_33.665_114.655.npy,840,840,severe turbulence,1,230,115,302
HS_H08_20190130_0810_33.665_114.655.npy,840,840,turbulence,498,210,567,266
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,628,211,838,301
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,309,311,514,410
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,181,398,345,520
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,11,486,135,561
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,223,129,437,178
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,151,258,304,323
HS_H08_20190130_0810_33.665_114.655.npy,840,840,turbulence,1,214,134,294
HS_H08_20190130_0810_33.665_114.655.npy,840,840,severe turbulence,474,314,650,397
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,216,382,371,483
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,362,306,580,384
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,256,110,470,162
HS_H08_20190130_0830_33.665_114.655.npy,840,840,turbulence,533,184,651,237
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,682,211,837,294
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,180,245,326,308
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,45,475,144,541
HS_H08_20190130_0830_33.665_114.655.npy,840,840,turbulence,148,356,241,406
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,14,204,158,263
HS_H08_20190130_0830_33.665_114.655.npy,840,840,turbulence,673,155,754,208
HS_H08_20190130_0830_33.665_114.655.npy,840,840,severe turbulence,566,306,747,384
HS_H08_20190130_1220_31.62_113.81.npy,840,840,severe turbulence,284,181,542,290
HS_H08_20190130_1220_31.62_113.81.npy,840,840,severe turbulence,223,303,429,416
HS_H08_20190130_1220_31.62_113.81.npy,840,840,severe turbulence,606,121,739,184
HS_H08_20190130_1220_31.62_113.81.npy,840,840,severe turbulence,438,21,622,107
HS_H08_20190130_1220_31.62_113.81.npy,840,840,turbulence,11,591,135,712
HS_H08_20190130_1220_31.62_113.81.npy,840,840,turbulence,614,229,714,277
HS_H08_20190130_1220_31.62_113.81.npy,840,840,turbulence,565,198,632,249
HS_H08_20190130_1220_31.62_113.81.npy,840,840,severe turbulence,230,443,358,538
HS_H08_20190130_1220_31.62_113.81.npy,840,840,turbulence,165,532,246,602
HS_H08_20190130_1220_31.62_113.81.npy,840,840,severe turbulence,565,29,838,117
HS_H08_20190130_1230_31.62_113.81.npy,840,840,severe turbulence,462,10,725,94
HS_H08_20190130_1230_31.62_113.81.npy,840,840,severe turbulence,318,141,589,286
HS_H08_20190130_1230_31.62_113.81.npy,840,840,severe turbulence,215,447,341,564
HS_H08_20190130_1230_31.62_113.81.npy,840,840,turbulence,19,573,177,696
HS_H08_20190130_1230_31.62_113.81.npy,840,840,turbulence,645,216,731,266
HS_H08_20190130_1230_31.62_113.81.npy,840,840,turbulence,594,184,667,239
HS_H08_20190130_1230_31.62_113.81.npy,840,840,severe turbulence,643,116,764,177
HS_H08_20190130_1230_31.62_113.81.npy,840,840,severe turbulence,252,311,453,423
HS_H08_20190130_1230_31.62_113.81.npy,840,840,severe turbulence,660,20,838,119
HS_H08_20190130_1240_31.62_113.81.npy,840,840,severe turbulence,622,6,836,108
HS_H08_20190130_1240_31.62_113.81.npy,840,840,severe turbulence,310,283,538,406
HS_H08_20190130_1240_31.62_113.81.npy,840,840,severe turbulence,230,447,348,556
HS_H08_20190130_1240_31.62_113.81.npy,840,840,turbulence,8,576,201,680
HS_H08_20190130_1240_31.62_113.81.npy,840,840,turbulence,590,174,682,229
HS_H08_20190130_1240_31.62_113.81.npy,840,840,turbulence,656,219,728,279
HS_H08_20190130_1240_31.62_113.81.npy,840,840,turbulence,662,112,768,171
HS_H08_20190130_1240_31.62_113.81.npy,840,840,severe turbulence,356,146,599,284
HS_H08_20190130_1240_31.62_113.81.npy,840,840,severe turbulence,411,5,628,111
HS_H08_20190130_1240_31.62_113.81.npy,840,840,turbulence,307,81,494,182
HS_H08_20190130_1300_31.62_113.81.npy,840,840,severe turbulence,572,1,840,71
HS_H08_20190130_1300_31.62_113.81.npy,840,840,severe turbulence,384,138,630,313
HS_H08_20190130_1300_31.62_113.81.npy,840,840,severe turbulence,299,317,509,401
HS_H08_20190130_1300_31.62_113.81.npy,840,840,severe turbulence,698,210,780,259
HS_H08_20190130_1300_31.62_113.81.npy,840,840,turbulence,222,409,404,568
HS_H08_20190130_1300_31.62_113.81.npy,840,840,turbulence,664,81,829,148
HS_H08_20190130_1300_31.62_113.81.npy,840,840,turbulence,63,529,232,646
HS_H08_20190130_1320_31.62_113.81.npy,840,840,severe turbulence,645,1,840,61
HS_H08_20190130_1320_31.62_113.81.npy,840,840,severe turbulence,554,104,701,220
HS_H08_20190130_1320_31.62_113.81.npy,840,840,severe turbulence,329,192,548,309
HS_H08_20190130_1320_31.62_113.81.npy,840,840,severe turbulence,310,316,529,419
HS_H08_20190130_1320_31.62_113.81.npy,840,840,turbulence,81,502,254,635
HS_H08_20190130_1320_31.62_113.81.npy,840,840,severe turbulence,739,187,827,257
HS_H08_20190130_1320_31.62_113.81.npy,840,840,turbulence,703,68,831,154
HS_H08_20190130_1320_31.62_113.81.npy,840,840,turbulence,224,416,461,558
HS_H08_20190130_1320_31.62_113.81.npy,840,840,severe turbulence,548,227,654,301
HS_H08_20190204_2330_28.19_113.21833.npy,840,840,turbulence,403,382,484,442
HS_H08_20190204_2330_28.19_113.21833.npy,840,840,turbulence,467,579,568,634
HS_H08_20190205_1130_23.39_113.30833.npy,840,840,turbulence,260,393,428,446
HS_H08_20190205_1130_23.39_113.30833.npy,840,840,turbulence,233,292,518,372
HS_H08_20190205_1130_23.39_113.30833.npy,840,840,turbulence,669,126,800,186
HS_H08_20190205_1140_23.39_113.30833.npy,840,840,turbulence,255,295,531,374
HS_H08_20190205_1140_23.39_113.30833.npy,840,840,turbulence,256,377,431,453
HS_H08_20190205_1140_23.39_113.30833.npy,840,840,turbulence,684,126,807,187
HS_H08_20190205_1140_23.39_113.30833.npy,840,840,turbulence,544,1,640,83
HS_H08_20190205_1150_23.39_113.30833.npy,840,840,turbulence,267,373,454,457
HS_H08_20190205_1150_23.39_113.30833.npy,840,840,turbulence,258,303,531,381
HS_H08_20190205_1150_23.39_113.30833.npy,840,840,turbulence,698,133,808,190
HS_H08_20190205_1150_23.39_113.30833.npy,840,840,turbulence,545,1,633,88
